Time,CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],CORE_ZN ZN::Des Latent Heat Load [W],CORE_ZN ZN::Des Latent Cool Load [W],CORE_ZN ZN::Des Latent Heat Mass Flow [kg/s],CORE_ZN ZN::Des Latent Cool Mass Flow [kg/s],CORE_ZN ZN::Des Heat Load No DOAS [W],CORE_ZN ZN::Des Sens Cool Load No DOAS [W],CORE_ZN ZN::Des Latent Heat Load No DOAS [W],CORE_ZN ZN::Des Latent Cool Load No DOAS [W],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],CORE_ZN ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Latent Heat Load [W],PERIMETER_ZN_1 ZN::Des Latent Cool Load [W],PERIMETER_ZN_1 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_1 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_1 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Latent Heat Load [W],PERIMETER_ZN_2 ZN::Des Latent Cool Load [W],PERIMETER_ZN_2 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_2 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_2 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Latent Heat Load [W],PERIMETER_ZN_3 ZN::Des Latent Cool Load [W],PERIMETER_ZN_3 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_3 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_3 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Latent Heat Load [W],PERIMETER_ZN_4 ZN::Des Latent Cool Load [W],PERIMETER_ZN_4 ZN::Des Latent Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Latent Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN::Des Heat Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Sens Cool Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Latent Heat Load No DOAS [W],PERIMETER_ZN_4 ZN::Des Latent Cool Load No DOAS [W],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],PERIMETER_ZN_4 ZN:TAMPA-MACDILL.AFB_FL_USA ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
14:40:00,1.041057E+03,2.968241E+03,5.404170E-02,2.617847E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105344E+01,2.388695E+01,5.573452E+01,2.149276E+03,3.188138E+03,1.115643E-01,2.811821E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.404159E+01,2.388683E+01,5.375993E+01,1.295003E+03,2.128927E+03,6.722082E-02,1.877619E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396950E+01,2.388692E+01,5.307107E+01,2.099814E+03,3.031688E+03,1.089969E-01,2.673838E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389022E+01,2.388682E+01,5.410231E+01,1.292506E+03,2.051583E+03,6.709119E-02,1.809439E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396128E+01,2.388663E+01,5.334424E+01
14:50:00,1.041085E+03,2.973636E+03,5.404317E-02,2.622606E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105356E+01,2.388695E+01,5.572054E+01,2.149287E+03,3.196297E+03,1.115649E-01,2.819016E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.404161E+01,2.388683E+01,5.374229E+01,1.295009E+03,2.124504E+03,6.722112E-02,1.873718E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396952E+01,2.388691E+01,5.308334E+01,2.099826E+03,3.040640E+03,1.089975E-01,2.681733E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389024E+01,2.388682E+01,5.408202E+01,1.292512E+03,2.107157E+03,6.709150E-02,1.858459E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396130E+01,2.388662E+01,5.318394E+01
15:00:00,1.041113E+03,2.978920E+03,5.404464E-02,2.627265E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105368E+01,2.388695E+01,5.570689E+01,2.149298E+03,3.202839E+03,1.115654E-01,2.824784E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.404163E+01,2.388684E+01,5.372768E+01,1.295015E+03,2.120131E+03,6.722143E-02,1.869861E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396954E+01,2.388691E+01,5.309533E+01,2.099837E+03,3.048703E+03,1.089980E-01,2.688843E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389027E+01,2.388683E+01,5.406349E+01,1.292518E+03,2.165270E+03,6.709181E-02,1.909717E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396132E+01,2.388661E+01,5.302151E+01
15:10:00,1.041141E+03,2.984060E+03,5.404609E-02,2.631799E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105380E+01,2.388695E+01,5.569361E+01,2.149308E+03,3.207671E+03,1.115660E-01,2.829045E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.404165E+01,2.388684E+01,5.371605E+01,1.295021E+03,2.115686E+03,6.722173E-02,1.865940E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396956E+01,2.388691E+01,5.310714E+01,2.099848E+03,3.055798E+03,1.089986E-01,2.695100E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389029E+01,2.388683E+01,5.404670E+01,1.292524E+03,2.225135E+03,6.709211E-02,1.962520E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396134E+01,2.388661E+01,5.285949E+01
15:20:00,1.041169E+03,2.989022E+03,5.404754E-02,2.636175E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105391E+01,2.388696E+01,5.568075E+01,2.149319E+03,3.209964E+03,1.115666E-01,2.831066E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404167E+01,2.388685E+01,5.370840E+01,1.295027E+03,2.110666E+03,6.722203E-02,1.861513E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396958E+01,2.388692E+01,5.311985E+01,2.099859E+03,3.061169E+03,1.089992E-01,2.699837E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389031E+01,2.388683E+01,5.403258E+01,1.292529E+03,2.287143E+03,6.709241E-02,2.017212E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396136E+01,2.388661E+01,5.270077E+01
15:30:00,1.041197E+03,2.993766E+03,5.404898E-02,2.640359E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105403E+01,2.388696E+01,5.566840E+01,2.149330E+03,3.210428E+03,1.115671E-01,2.831474E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404169E+01,2.388686E+01,5.370701E+01,1.295032E+03,2.105301E+03,6.722233E-02,1.856782E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396960E+01,2.388692E+01,5.313553E+01,2.099869E+03,3.065294E+03,1.089998E-01,2.703473E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389034E+01,2.388684E+01,5.402334E+01,1.292535E+03,2.350311E+03,6.709271E-02,2.072926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396138E+01,2.388661E+01,5.254418E+01
15:40:00,1.041224E+03,2.998256E+03,5.405040E-02,2.644318E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105415E+01,2.388696E+01,5.565664E+01,2.149340E+03,3.209314E+03,1.115677E-01,2.830489E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404172E+01,2.388687E+01,5.371028E+01,1.295038E+03,2.099548E+03,6.722263E-02,1.851707E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396962E+01,2.388692E+01,5.315335E+01,2.099880E+03,3.068221E+03,1.090003E-01,2.706054E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389036E+01,2.388685E+01,5.401795E+01,1.292541E+03,2.412393E+03,6.709301E-02,2.127681E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396140E+01,2.388662E+01,5.239200E+01
15:50:00,1.041252E+03,3.002453E+03,5.405182E-02,2.648020E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105426E+01,2.388696E+01,5.564555E+01,2.149351E+03,3.206655E+03,1.115682E-01,2.828142E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404174E+01,2.388687E+01,5.371602E+01,1.295044E+03,2.093348E+03,6.722292E-02,1.846239E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396964E+01,2.388692E+01,5.317221E+01,2.099891E+03,3.069917E+03,1.090009E-01,2.707548E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389038E+01,2.388685E+01,5.401490E+01,1.292547E+03,2.472313E+03,6.709331E-02,2.180528E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396141E+01,2.388664E+01,5.225206E+01
16:00:00,1.041279E+03,3.006320E+03,5.405323E-02,2.651430E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105437E+01,2.388696E+01,5.563523E+01,2.149362E+03,3.202506E+03,1.115687E-01,2.824481E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404176E+01,2.388687E+01,5.372335E+01,1.295049E+03,2.086628E+03,6.722321E-02,1.840312E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396966E+01,2.388692E+01,5.319172E+01,2.099902E+03,3.070346E+03,1.090014E-01,2.707926E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389040E+01,2.388685E+01,5.401352E+01,1.292552E+03,2.529357E+03,6.709360E-02,2.230838E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396143E+01,2.388667E+01,5.212841E+01
16:10:00,1.041306E+03,3.009454E+03,5.405463E-02,2.654172E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105449E+01,2.388749E+01,5.562218E+01,2.149372E+03,3.196798E+03,1.115693E-01,2.819424E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404178E+01,2.388739E+01,5.373425E+01,1.295055E+03,2.079250E+03,6.722350E-02,1.833791E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396967E+01,2.388742E+01,5.321693E+01,2.099912E+03,3.069302E+03,1.090020E-01,2.706983E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389042E+01,2.388737E+01,5.401324E+01,1.292558E+03,2.582776E+03,6.709389E-02,2.277931E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396145E+01,2.388720E+01,5.199067E+01
16:20:00,1.041332E+03,3.012241E+03,5.405601E-02,2.656586E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105460E+01,2.388809E+01,5.561373E+01,2.149382E+03,3.190769E+03,1.115698E-01,2.814061E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404180E+01,2.388796E+01,5.374521E+01,1.295061E+03,2.071793E+03,6.722379E-02,1.827186E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396969E+01,2.388797E+01,5.323746E+01,2.099922E+03,3.067802E+03,1.090025E-01,2.705615E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389044E+01,2.388796E+01,5.401580E+01,1.292563E+03,2.631325E+03,6.709418E-02,2.320706E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396147E+01,2.388783E+01,5.190104E+01
16:30:00,1.041359E+03,3.014673E+03,5.405739E-02,2.658684E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105471E+01,2.388811E+01,5.560695E+01,2.149392E+03,3.183790E+03,1.115704E-01,2.807858E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404182E+01,2.388799E+01,5.376145E+01,1.295066E+03,2.063908E+03,6.722408E-02,1.820203E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396971E+01,2.388800E+01,5.326345E+01,2.099933E+03,3.065282E+03,1.090030E-01,2.703346E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389047E+01,2.388799E+01,5.402285E+01,1.292569E+03,2.674876E+03,6.709446E-02,2.359071E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396149E+01,2.388789E+01,5.181484E+01
16:40:00,1.041385E+03,3.016674E+03,5.405877E-02,2.660403E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105482E+01,2.388811E+01,5.560118E+01,2.149403E+03,3.175635E+03,1.115709E-01,2.800618E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404184E+01,2.388800E+01,5.377948E+01,1.295071E+03,2.055500E+03,6.722436E-02,1.812758E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396973E+01,2.388800E+01,5.329034E+01,2.099943E+03,3.061554E+03,1.090036E-01,2.700012E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389049E+01,2.388799E+01,5.403224E+01,1.292574E+03,2.714423E+03,6.709475E-02,2.393902E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396151E+01,2.388790E+01,5.174157E+01
16:50:00,1.041412E+03,3.018226E+03,5.406013E-02,2.661725E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105493E+01,2.388811E+01,5.559630E+01,2.149413E+03,3.166321E+03,1.115714E-01,2.792357E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404186E+01,2.388800E+01,5.379926E+01,1.295077E+03,2.046529E+03,6.722464E-02,1.804817E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396975E+01,2.388800E+01,5.331844E+01,2.099953E+03,3.056547E+03,1.090041E-01,2.695550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389051E+01,2.388799E+01,5.404397E+01,1.292580E+03,2.749826E+03,6.709503E-02,2.425080E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396153E+01,2.388790E+01,5.167939E+01
17:00:00,1.041438E+03,3.019311E+03,5.406148E-02,2.662636E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110843E+01,4.105504E+01,2.388811E+01,5.559245E+01,2.149423E+03,3.155869E+03,1.115719E-01,2.783092E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.404188E+01,2.388800E+01,5.382103E+01,1.295082E+03,2.036961E+03,6.722492E-02,1.796350E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396977E+01,2.388800E+01,5.334810E+01,2.099964E+03,3.050218E+03,1.090046E-01,2.689922E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110750E+01,4.389053E+01,2.388799E+01,5.405826E+01,1.292585E+03,2.780499E+03,6.709531E-02,2.452086E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.110749E+01,4.396154E+01,2.388791E+01,5.162827E+01
